id,model_app_name,experts,param_count,max_seq_len,max_seq_len_cloud,spec_decoding,batch_sizes,cloud_pefs_json,pefs,copy_pefs,sibling_studio_pefs,studio_model
Samba1_Llama3d3_Experts_1b_False_8k,Samba1 Llama3.3 Experts,['Llama-3.3-Ricoh-1B'],1b,8192,8k,False,"[1, 2, 4, 8]","{1: {'pef_path': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_286_llama3p2_1b_8k/coe_pef_bs1_ss4096_8192/Llama3.2_1B_ss8192_4096_voc128256_inference_TP16_1002_CoE_ckpt_sharing_BS1_SS4096_8192.pef', 'copy_pef': None, 'jira': 'PEF-286'}, 2: {'pef_path': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_286_llama3p2_1b_8k/coe_pef_bs2_ss4096_8192/Llama3.2_1B_ss8192_4096_voc128256_inference_TP16_1002_CoE_ckpt_sharing_BS2_SS4096_8192.pef', 'copy_pef': None, 'jira': 'PEF-286'}, 4: {'pef_path': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_286_llama3p2_1b_8k/coe_pef_bs4_ss4096_8192/Llama3.2_1B_ss8192_4096_voc128256_inference_TP16_1002_CoE_ckpt_sharing_BS4_SS4096_8192.pef', 'copy_pef': None, 'jira': 'PEF-286'}, 8: {'pef_path': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_286_llama3p2_1b_8k/coe_pef_bs8_ss4096_8192/Llama3.2_1B_ss8192_4096_voc128256_inference_TP16_1002_CoE_ckpt_sharing_BS8_SS4096_8192.pef', 'copy_pef': None, 'jira': 'PEF-286'}}","['gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_286_llama3p2_1b_8k/coe_pef_bs1_ss4096_8192/Llama3.2_1B_ss8192_4096_voc128256_inference_TP16_1002_CoE_ckpt_sharing_BS1_SS4096_8192.pef', 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_286_llama3p2_1b_8k/coe_pef_bs2_ss4096_8192/Llama3.2_1B_ss8192_4096_voc128256_inference_TP16_1002_CoE_ckpt_sharing_BS2_SS4096_8192.pef', 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_286_llama3p2_1b_8k/coe_pef_bs4_ss4096_8192/Llama3.2_1B_ss8192_4096_voc128256_inference_TP16_1002_CoE_ckpt_sharing_BS4_SS4096_8192.pef', 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_286_llama3p2_1b_8k/coe_pef_bs8_ss4096_8192/Llama3.2_1B_ss8192_4096_voc128256_inference_TP16_1002_CoE_ckpt_sharing_BS8_SS4096_8192.pef']",[],,
Samba1_Llama3d3_Experts_70b_True_64k,Samba1 Llama3.3 Experts,"['DeepSeek-R1-Distill-Llama-70B', 'Llama-3.3-Ricoh-70B-20250325', 'Llama-3.3-Swallow-70B-Instruct-v0.4', 'Meta-Llama-3.3-70B-Instruct']",70b,65536,64k,True,[1],"{1: {'pef_path': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF-1386/Llama3_70B_TP16_ss4096_16384_32768_65536_qs6_voc128256_balanced_inferencereset_buffers_loadv2_sdpa_decode_CoE_ckpt_sharing_BS1_SS4096_16384_32768_65536.pef', 'copy_pef': None, 'jira': 'PEF-1386'}}",['gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF-1386/Llama3_70B_TP16_ss4096_16384_32768_65536_qs6_voc128256_balanced_inferencereset_buffers_loadv2_sdpa_decode_CoE_ckpt_sharing_BS1_SS4096_16384_32768_65536.pef'],[],"['{{ARTIFACTS_REPO}}/modelbox/pefs/Samba1_Turbo_Experts/M3-240926/TB-PEF-M3-7-TP16/', '{{ARTIFACTS_REPO}}/modelbox/pefs/Samba1_Turbo_Experts/M3-240926/TB-PEF-M3-8-TP16/', '{{ARTIFACTS_REPO}}/modelbox/pefs/Samba1_1_Llama3_1_Experts/llama3p1_70b_ss32k_tp16/', '{{ARTIFACTS_REPO}}/modelbox/pefs/Samba1_1_Llama3_1_Experts/llama3p1_70b_ss64k_tp16/', '{{ARTIFACTS_REPO}}/modelbox/pefs/Samba1_1_Llama3_1_Experts/llama3p1_70b_ss128k_tp16/', '{{ARTIFACTS_REPO}}/modelbox/pefs/Samba1_1_Llama3_1_Experts/llama3p1_70b_ss4k_tp16_cloud/', '{{ARTIFACTS_REPO}}/modelbox/pefs/Samba1_1_Llama3_1_Experts/llama3p1_70b_ss8k_tp16_cloud/']",{{ARTIFACTS_REPO}}/modelbox/checkpoints/Samba1_1_Llama3_Experts/Llama-3.3-70B-Instruct/
Maitai_None_False_8k,Maitai,"['Maitai-Checkmate-Faq-V1', 'Maitai-Correction', 'Maitai-Evaluation', 'Maitai-Phonely-Production-State-Determination-V4', 'Maitai-Phonely-Response-Gen-One-Moment-Targeted', 'Maitai-Popeyes-Cart-V6', 'Maitai-Popeyes-End-V1-FT', 'Maitai-Popeyes-Wait-V1', 'Maitai-Qualification', 'Maitai-Response-Gen-Developer-Role']",None,8192,8k,False,"[1, 2, 4, 8]","{1: {'pef_path': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/llama3d1_8b_0908/llama_3_1_8b_sl8192/bs1/coe_pef/Llama3_8B_TP16_ss8192_4096_voc128256_inference_sampling_0906_CoE_ckpt_sharing_BS1_SS8192_4096.pef', 'copy_pef': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/llama3d1_8b_0908/llama_3_1_8b_sl8192/bs1/copy_pef/copy_out.pef', 'jira': None}, 2: {'pef_path': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/llama3d1_8b_0908/llama_3_1_8b_sl8192/bs2/coe_pef/Llama3_8B_TP16_ss8192_4096_voc128256_inference_sampling_0906_CoE_ckpt_sharing_BS2_SS8192_4096.pef', 'copy_pef': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/llama3d1_8b_0908/llama_3_1_8b_sl8192/bs2/copy_pef/copy_out.pef', 'jira': None}, 4: {'pef_path': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/llama3d1_8b_0908/llama_3_1_8b_sl8192/bs4/coe_pef/Llama3_8B_TP16_ss8192_4096_voc128256_inference_sampling_0906_CoE_ckpt_sharing_BS4_SS8192_4096.pef', 'copy_pef': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/llama3d1_8b_0908/llama_3_1_8b_sl8192/bs4/copy_pef/copy_out.pef', 'jira': None}, 8: {'pef_path': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/llama3d1_8b_0908/llama_3_1_8b_sl8192/bs8/coe_pef/Llama3_8B_TP16_ss8192_4096_voc128256_inference_sampling_0906_CoE_ckpt_sharing_BS8_SS8192_4096.pef', 'copy_pef': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/llama3d1_8b_0908/llama_3_1_8b_sl8192/bs8/copy_pef/copy_out.pef', 'jira': None}}","['gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/llama3d1_8b_0908/llama_3_1_8b_sl8192/bs1/coe_pef/Llama3_8B_TP16_ss8192_4096_voc128256_inference_sampling_0906_CoE_ckpt_sharing_BS1_SS8192_4096.pef', 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/llama3d1_8b_0908/llama_3_1_8b_sl8192/bs2/coe_pef/Llama3_8B_TP16_ss8192_4096_voc128256_inference_sampling_0906_CoE_ckpt_sharing_BS2_SS8192_4096.pef', 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/llama3d1_8b_0908/llama_3_1_8b_sl8192/bs4/coe_pef/Llama3_8B_TP16_ss8192_4096_voc128256_inference_sampling_0906_CoE_ckpt_sharing_BS4_SS8192_4096.pef', 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/llama3d1_8b_0908/llama_3_1_8b_sl8192/bs8/coe_pef/Llama3_8B_TP16_ss8192_4096_voc128256_inference_sampling_0906_CoE_ckpt_sharing_BS8_SS8192_4096.pef']","['gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/llama3d1_8b_0908/llama_3_1_8b_sl8192/bs1/copy_pef/copy_out.pef', 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/llama3d1_8b_0908/llama_3_1_8b_sl8192/bs2/copy_pef/copy_out.pef', 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/llama3d1_8b_0908/llama_3_1_8b_sl8192/bs4/copy_pef/copy_out.pef', 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/llama3d1_8b_0908/llama_3_1_8b_sl8192/bs8/copy_pef/copy_out.pef']",,
Samba1_Llama3d3_Experts_1b_False_64k,Samba1 Llama3.3 Experts,['Llama-3.3-Ricoh-1B'],1b,65536,64k,False,[1],"{1: {'pef_path': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_2_1b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference/coe_pef_bs1_ss4096_16384_32768_49152_65536/Llama3_2_1B_TP16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference_CoE_ckpt_sharing_BS1_SS4096_16384_32768_49152_65536.pef', 'copy_pef': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_2_1b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference/coe_pef_bs1_ss4096_16384_32768_49152_65536/copy_out/copy_out.pef', 'jira': 'PEF-1529'}}",['gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_2_1b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference/coe_pef_bs1_ss4096_16384_32768_49152_65536/Llama3_2_1B_TP16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference_CoE_ckpt_sharing_BS1_SS4096_16384_32768_49152_65536.pef'],['gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_2_1b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference/coe_pef_bs1_ss4096_16384_32768_49152_65536/copy_out/copy_out.pef'],,
Samba1_Qwen2d5_Experts_72b_True_8k,Samba1 Qwen2.5 Experts,['Qwen2.5-72B-Instruct'],72b,8192,8k,True,"[1, 2]","{1: {'pef_path': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1303/coe_pef_bs1_ss4096_6400_8192_q_ss6/Qwen2dot5_72B_TP16_ss4096_q_ss6_CoE_ckpt_sharing_BS1_SS4096_6400_8192_Q_SS6.pef', 'copy_pef': None, 'jira': 'PEF-1303'}, 2: {'pef_path': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1303/coe_pef_bs2_ss4096_6400_8192_q_ss6/Qwen2dot5_72B_TP16_ss4096_q_ss6_CoE_ckpt_sharing_BS2_SS4096_6400_8192_Q_SS6.pef', 'copy_pef': None, 'jira': 'PEF-1303'}}","['gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1303/coe_pef_bs1_ss4096_6400_8192_q_ss6/Qwen2dot5_72B_TP16_ss4096_q_ss6_CoE_ckpt_sharing_BS1_SS4096_6400_8192_Q_SS6.pef', 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1303/coe_pef_bs2_ss4096_6400_8192_q_ss6/Qwen2dot5_72B_TP16_ss4096_q_ss6_CoE_ckpt_sharing_BS2_SS4096_6400_8192_Q_SS6.pef']",[],['{{ARTIFACTS_REPO}}/modelbox/pefs/Samba1_1_Qwen2_5_Experts/qwen2p5_72b_ss4k_tp16/'],{{ARTIFACTS_REPO}}/modelbox/checkpoints/Samba1_1_Qwen2_Experts/Qwen2.5-72B-Instruct_surgery/
Samba1_Llama3d3_Experts_70b_True_32k,Samba1 Llama3.3 Experts,"['DeepSeek-R1-Distill-Llama-70B', 'Llama-3.3-Ricoh-70B-20250325', 'Llama-3.3-Swallow-70B-Instruct-v0.4', 'Meta-Llama-3.3-70B-Instruct']",70b,32768,32k,True,"[1, 2, 4]","{1: {'pef_path': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF-1384/Llama3_70B_TP16_ss1024_4096_16384_32768_qs6_voc128256_balanced_inferencereset_buffers_loadv2_sdpa_decode_CoE_ckpt_sharing_BS1_SS1024_4096_16384_32768.pef', 'copy_pef': None, 'jira': 'PEF-1384'}, 4: {'pef_path': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_70b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs6_voc128256_balanced_inference/coe_pef_bs4_ss4096_8192_16384_24576_32768/Llama3_70B_TP16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs6_voc128256_balanced_inference_CoE_ckpt_sharing_BS4_SS4096_8192_16384_24576_32768.pef', 'copy_pef': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_70b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs6_voc128256_balanced_inference/coe_pef_bs4_ss4096_8192_16384_24576_32768/copy_out/copy_out.pef', 'jira': 'PEF-1529'}, 2: {'pef_path': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_70b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs6_voc128256_balanced_inference/coe_pef_bs2_ss4096_8192_16384_24576_32768/Llama3_70B_TP16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs6_voc128256_balanced_inference_CoE_ckpt_sharing_BS2_SS4096_8192_16384_24576_32768.pef', 'copy_pef': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_70b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs6_voc128256_balanced_inference/coe_pef_bs2_ss4096_8192_16384_24576_32768/copy_out/copy_out.pef', 'jira': 'PEF-1529'}}","['gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF-1384/Llama3_70B_TP16_ss1024_4096_16384_32768_qs6_voc128256_balanced_inferencereset_buffers_loadv2_sdpa_decode_CoE_ckpt_sharing_BS1_SS1024_4096_16384_32768.pef', 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_70b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs6_voc128256_balanced_inference/coe_pef_bs4_ss4096_8192_16384_24576_32768/Llama3_70B_TP16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs6_voc128256_balanced_inference_CoE_ckpt_sharing_BS4_SS4096_8192_16384_24576_32768.pef', 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_70b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs6_voc128256_balanced_inference/coe_pef_bs2_ss4096_8192_16384_24576_32768/Llama3_70B_TP16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs6_voc128256_balanced_inference_CoE_ckpt_sharing_BS2_SS4096_8192_16384_24576_32768.pef']","['gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_70b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs6_voc128256_balanced_inference/coe_pef_bs4_ss4096_8192_16384_24576_32768/copy_out/copy_out.pef', 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_70b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs6_voc128256_balanced_inference/coe_pef_bs2_ss4096_8192_16384_24576_32768/copy_out/copy_out.pef']","['{{ARTIFACTS_REPO}}/modelbox/pefs/Samba1_Turbo_Experts/M3-240926/TB-PEF-M3-7-TP16/', '{{ARTIFACTS_REPO}}/modelbox/pefs/Samba1_Turbo_Experts/M3-240926/TB-PEF-M3-8-TP16/', '{{ARTIFACTS_REPO}}/modelbox/pefs/Samba1_1_Llama3_1_Experts/llama3p1_70b_ss32k_tp16/', '{{ARTIFACTS_REPO}}/modelbox/pefs/Samba1_1_Llama3_1_Experts/llama3p1_70b_ss64k_tp16/', '{{ARTIFACTS_REPO}}/modelbox/pefs/Samba1_1_Llama3_1_Experts/llama3p1_70b_ss128k_tp16/', '{{ARTIFACTS_REPO}}/modelbox/pefs/Samba1_1_Llama3_1_Experts/llama3p1_70b_ss4k_tp16_cloud/', '{{ARTIFACTS_REPO}}/modelbox/pefs/Samba1_1_Llama3_1_Experts/llama3p1_70b_ss8k_tp16_cloud/']",{{ARTIFACTS_REPO}}/modelbox/checkpoints/Samba1_1_Llama3_Experts/Llama-3.3-70B-Instruct/
Samba1_DeepSeek_Experts_671b_False_32k,Samba1 DeepSeek Experts,"['DeepSeek-R1', 'DeepSeek-V3-0324']",671b,32768,32k,False,[1],"{1: {'pef_path': 'gs://acp-coe-models-checkpoints-prod-0/version/deepseek-0.0.4/pefs-checkpoints/pefs/PEF_1663_multi_prefill/FP8_trial_Deepseek_V3_TP16_ss1024_16384_24576_32768__1024_4096_8192_12288_16384_token_gen_seq_length2_61_encs_flags__CoE_ckpt_sharing_BS1_SS1024_16384_24576_32768.pef', 'copy_pef': None, 'jira': 'PEF-1663'}}",['gs://acp-coe-models-checkpoints-prod-0/version/deepseek-0.0.4/pefs-checkpoints/pefs/PEF_1663_multi_prefill/FP8_trial_Deepseek_V3_TP16_ss1024_16384_24576_32768__1024_4096_8192_12288_16384_token_gen_seq_length2_61_encs_flags__CoE_ckpt_sharing_BS1_SS1024_16384_24576_32768.pef'],[],"['{{ARTIFACTS_REPO}}/inference-engine/2025/pefs/deepseek-r1-4k-fp8/', '{{ARTIFACTS_REPO}}/inference-engine/2025/pefs/deepseek-r1-8k-fp8-pef-v2/', '{{ARTIFACTS_REPO}}/inference-engine/2025/pefs/deepseek-r1-16k-fp8-pef-v3/']",{{ARTIFACTS_REPO}}/inference-engine/2025/checkpoints/Deepseek-R1/
Samba1_Llama3d3_Experts_1b_False_32k,Samba1 Llama3.3 Experts,['Llama-3.3-Ricoh-1B'],1b,32768,32k,False,"[1, 2, 4]","{1: {'pef_path': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_2_1b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference/coe_pef_bs1_ss4096_8192_16384_24576_32768/Llama3_2_1B_TP16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference_CoE_ckpt_sharing_BS1_SS4096_8192_16384_24576_32768.pef', 'copy_pef': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_2_1b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference/coe_pef_bs1_ss4096_8192_16384_24576_32768/copy_out/copy_out.pef', 'jira': 'PEF-1529'}, 2: {'pef_path': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_2_1b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference/coe_pef_bs2_ss4096_8192_16384_24576_32768/Llama3_2_1B_TP16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference_CoE_ckpt_sharing_BS2_SS4096_8192_16384_24576_32768.pef', 'copy_pef': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_2_1b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference/coe_pef_bs2_ss4096_8192_16384_24576_32768/copy_out/copy_out.pef', 'jira': 'PEF-1529'}, 4: {'pef_path': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_2_1b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference/coe_pef_bs4_ss4096_8192_16384_24576_32768/Llama3_2_1B_TP16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference_CoE_ckpt_sharing_BS4_SS4096_8192_16384_24576_32768.pef', 'copy_pef': 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_2_1b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference/coe_pef_bs4_ss4096_8192_16384_24576_32768/copy_out/copy_out.pef', 'jira': 'PEF-1529'}}","['gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_2_1b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference/coe_pef_bs1_ss4096_8192_16384_24576_32768/Llama3_2_1B_TP16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference_CoE_ckpt_sharing_BS1_SS4096_8192_16384_24576_32768.pef', 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_2_1b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference/coe_pef_bs2_ss4096_8192_16384_24576_32768/Llama3_2_1B_TP16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference_CoE_ckpt_sharing_BS2_SS4096_8192_16384_24576_32768.pef', 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_2_1b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference/coe_pef_bs4_ss4096_8192_16384_24576_32768/Llama3_2_1B_TP16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference_CoE_ckpt_sharing_BS4_SS4096_8192_16384_24576_32768.pef']","['gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_2_1b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference/coe_pef_bs1_ss4096_8192_16384_24576_32768/copy_out/copy_out.pef', 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_2_1b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference/coe_pef_bs2_ss4096_8192_16384_24576_32768/copy_out/copy_out.pef', 'gs://acp-coe-models-checkpoints-prod-0/version/0.1.0/pefs-checkpoints/pefs/PEF_1529/llama3_2_1b_tp16_ss4096_32768_65536_106496_131072__4096_16384_32768_49152_65536__4096_8192_16384_24576_32768_qs1_voc128256_balanced_inference/coe_pef_bs4_ss4096_8192_16384_24576_32768/copy_out/copy_out.pef']",,
